"gyro_x_dps","yaw_kal_deg","servo_angle_deg","ave_speed","odom_x_cm","odom_y_cm","heading_kp","heading_ki","heading_kd","gyro_x_raw","gyro_y_raw","gyro_z_raw","yaw_cf_deg","temp_c","tick_ms"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","1","-0.01","26.42","1453900"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","2","0","-0.009","26.38","1454000"
"-0.18","-0.01","90","0","0","0","2.5","0.01","0.18","-3","-1","1","-0.008","26.39","1454100"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-2","0","-0.007","26.4","1454200"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","1","0","-0.007","26.43","1454300"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","1","0","-0.006","26.4","1454400"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.008","26.41","1454500"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-2","0","-0.009","26.38","1454601"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.011","26.42","1454701"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","1","0","-0.013","26.41","1454800"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.015","26.4","1454900"
"-0.12","-0.02","90","0","0","0","2.5","0.01","0.18","-2","-1","0","-0.015","26.36","1455000"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","0","1","-0.016","26.4","1455100"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","1","0","-0.015","26.42","1455200"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.016","26.41","1455300"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.014","26.44","1455400"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","-1","-0.014","26.39","1455500"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","1","1","-0.01","26.41","1455600"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.01","26.42","1455700"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.011","26.43","1455801"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","1","-0.01","26.4","1455900"
"-0.12","-0.01","90","0","0","0","2.5","0.01","0.18","-2","0","0","-0.009","26.43","1456000"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","1","0","-0.01","26.39","1456101"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.009","26.39","1456201"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.01","26.39","1456300"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.01","26.39","1456400"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.01","26.41","1456500"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","1","0","-0.013","26.44","1456600"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.013","26.39","1456701"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-2","2","-0.012","26.43","1456800"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","1","-0.01","26.4","1456901"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.014","26.4","1457000"
"-0.06","-0.02","90","0","0","0","2.5","0.01","0.18","-1","1","2","-0.017","26.45","1457100"
"-0.12","-0.02","90","0","0","0","2.5","0.01","0.18","-2","-3","1","-0.016","26.38","1457200"
"0","-0.02","90","0","0","0","2.5","0.01","0.18","0","-2","0","-0.016","26.42","1457300"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","1","-0.013","26.41","1457400"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","1","-0.012","26.42","1457500"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","1","-0.011","26.43","1457600"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-1","-0.013","26.41","1457700"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","1","-0.013","26.39","1457801"
"0.06","-0.01","90","0","0","0","2.5","0.01","0.18","1","-3","2","-0.012","26.4","1457901"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","-1","0","-0.01","26.39","1458000"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.011","26.41","1458101"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.013","26.41","1458200"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","-1","-0.013","26.44","1458300"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.012","26.38","1458400"
"0.06","-0.01","90","0","0","0","2.5","0.01","0.18","1","0","0","-0.011","26.39","1458500"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","2","0","-0.011","26.44","1458600"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","0","-0.011","26.41","1458701"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.01","26.41","1458801"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","2","1","-0.008","26.43","1458900"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","0","1","-0.01","26.42","1459001"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","-1","0","-0.009","26.4","1459101"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","0","-0.008","26.43","1459200"
"0","-0.01","90","0","0","0","2.5","0.01","0.18","0","0","-3","-0.009","26.45","1459300"
"-0.06","-0.01","90","0","0","0","2.5","0.01","0.18","-1","-1","-1","-0.009","26.41","1459400"
